run_id,date,git_commit,seed,attn_gate,gate_pos,gate_act,learning_rate,batch_size,device_batch_size,sequence_length,num_iterations,warmdown_iters,final_val_loss,best_val_loss,train_time_ms,ms_per_step,gpu_name,n_gpus,runpod_instance,notes
f1a4d6bb-348b-4783-8bbf-52e0c71e71e0,2025-12-07 09:42:24,21aae13b20675947154a15b640706eb3a47e5fcd,1337,none,sdpa,sigmoid,0.0036,512,64,1024,1500,1450,3.533581495285034,3.533581495285034,593163.2289886475,397.82912742364016,NVIDIA A100 80GB PCIe,8,unknown,
e3a7db34-8900-408e-9be9-7651dab150ce,2025-12-07 09:55:12,21aae13b20675947154a15b640706eb3a47e5fcd,1338,none,sdpa,sigmoid,0.0036,512,64,1024,1500,1450,3.533149480819702,3.533149480819702,592636.5385055542,397.4758809561061,NVIDIA A100 80GB PCIe,8,unknown,
02f2de8a-3f1e-4941-97b6-fdd9a61c21b1,2025-12-07 10:08:50,21aae13b20675947154a15b640706eb3a47e5fcd,1337,headwise,sdpa,sigmoid,0.0036,512,64,1024,1500,1450,3.5311317443847656,3.5311317443847656,616917.4194335938,413.76084469053905,NVIDIA A100 80GB PCIe,8,unknown,
ee4336d9-19cb-4f01-acb6-7408e5888499,2025-12-07 10:22:08,21aae13b20675947154a15b640706eb3a47e5fcd,1338,headwise,sdpa,sigmoid,0.0036,512,64,1024,1500,1450,3.5311813354492188,3.5311813354492188,614547.3067760468,412.1712319088174,NVIDIA A100 80GB PCIe,8,unknown,
e4c15308-00ba-4a79-bb37-4694c599046c,2025-12-07 10:36:18,21aae13b20675947154a15b640706eb3a47e5fcd,1337,elementwise,sdpa,sigmoid,0.0036,512,64,1024,1500,1450,3.5165138244628906,3.5165138244628906,626626.2702941895,420.27248175331283,NVIDIA A100 80GB PCIe,8,unknown,
78f64b90-749d-4d2e-8282-42d7cdff6452,2025-12-07 10:49:43,21aae13b20675947154a15b640706eb3a47e5fcd,1338,elementwise,sdpa,sigmoid,0.0036,512,64,1024,1500,1450,3.5152833461761475,3.5152833461761475,635333.976984024,426.1126606197344,NVIDIA A100 80GB PCIe,8,unknown,
a20aac7c-a45b-417c-9796-c0913e3a6426,2025-12-07 11:02:55,21aae13b20675947154a15b640706eb3a47e5fcd,1337,headwise,sdpa,ns_sigmoid,0.0036,512,64,1024,1500,1450,3.5277202129364014,3.5277202129364014,607888.3190155029,407.7051100036908,NVIDIA A100 80GB PCIe,8,unknown,
9c5dec76-4726-4e4b-a84a-dbbe36296948,2025-12-07 11:16:03,21aae13b20675947154a15b640706eb3a47e5fcd,1338,headwise,sdpa,ns_sigmoid,0.0036,512,64,1024,1500,1450,3.5267064571380615,3.5267064571380615,614996.7927932739,412.4726980504855,NVIDIA A100 80GB PCIe,8,unknown,
d3b63ada-d3f6-4f2f-a2e4-0031d51391db,2025-12-07 11:29:26,21aae13b20675947154a15b640706eb3a47e5fcd,1337,const,sdpa,sigmoid,0.0036,512,64,1024,1500,1450,3.5398805141448975,3.5398805141448975,603683.9864253998,404.8853027668677,NVIDIA A100 80GB PCIe,8,unknown,
65defb38-096a-467c-b356-4cad192f64c1,2025-12-07 11:42:39,21aae13b20675947154a15b640706eb3a47e5fcd,1338,const,sdpa,sigmoid,0.0036,512,64,1024,1500,1450,3.536750078201294,3.536750078201294,614540.6203269958,412.16674736887717,NVIDIA A100 80GB PCIe,8,unknown,
13cc37e4-4e5d-413a-a7e3-49b75a3bd31e,2025-12-07 16:42:44,bf6d1ff4b5e4ce7280e822ab33e90c4fb250e604,1337,none,sdpa,sigmoid,0.0036,512,64,1024,800,1450,3.9160232543945312,3.9160232543945312,315838.5434150696,399.2901939507833,NVIDIA A100 80GB PCIe,8,unknown,
24f7a02e-917a-4a5b-a8f7-4ddd4ca00501,2025-12-07 16:50:42,bf6d1ff4b5e4ce7280e822ab33e90c4fb250e604,2337,none,sdpa,sigmoid,0.0036,512,64,1024,800,1450,3.917398452758789,3.917398452758789,313247.0166683197,396.01392751999964,NVIDIA A100 80GB PCIe,8,unknown,
c49defbf-9e08-4aa8-adce-cbb1235ef9b0,2025-12-07 16:58:35,bf6d1ff4b5e4ce7280e822ab33e90c4fb250e604,1337,none,sdpa,sigmoid,0.00396,512,64,1024,800,1450,3.8957176208496094,3.8957176208496094,315795.5701351166,399.23586616323206,NVIDIA A100 80GB PCIe,8,unknown,
